year,price,origin,destination,distance
"Aug
2021",133.76,DAL,DTW,981
"Oct
2021",262.78,DAL,DTW,981
year,price,origin,destination,distance
"Nov
2020",83.67,DAL,EWR,1365
"Nov
2020",76.67,DAL,EWR,1365
"Nov
2020",150.17,DAL,EWR,1365
"Dec
2020",155.67,DAL,EWR,1365
"Dec
2020",123.67,DAL,EWR,1365
"Dec
2020",125.16,DAL,EWR,1365
"Jan
2021",132.67,DAL,EWR,1365
"Jan
2021",123.67,DAL,EWR,1365
"Feb
2021",64.67,DAL,EWR,1365
"Feb
2021",147.93,DAL,EWR,1365
"Mar
2021",90.39,DAL,EWR,1365
"Mar
2021",106.58,DAL,EWR,1365
"Mar
2021",73.59,DAL,EWR,1365
"Apr
2021",83.07,DAL,EWR,1365
"May
2021",158.18,DAL,EWR,1365
"May
2021",112.43,DAL,EWR,1365
"May
2021",270.16,DAL,EWR,1365
"Jun
2021",172.82,DAL,EWR,1365
"Jul
2021",216.12,DAL,EWR,1365
"Aug
2021",256.5,DAL,EWR,1365
"Aug
2021",160.84,DAL,EWR,1365
"Aug
2021",236.74,DAL,EWR,1365
"Sep
2021",139.86,DAL,EWR,1365
"Oct
2021",159.97,DAL,EWR,1365
"Oct
2021",85.39,DAL,EWR,1365
"Nov
2021",83.61,DAL,EWR,1365
year,price,origin,destination,distance
"Nov
2020",52.18,DAL,FLL,1108
"Nov
2020",93.18,DAL,FLL,1108
"Nov
2020",134.18,DAL,FLL,1108
"Dec
2020",44.18,DAL,FLL,1108
"Dec
2020",85.18,DAL,FLL,1108
"Jan
2021",154.18,DAL,FLL,1108
"Jan
2021",52.18,DAL,FLL,1108
"Jan
2021",36.18,DAL,FLL,1108
"Jan
2021",61.54,DAL,FLL,1108
"Jan
2021",52.18,DAL,FLL,1108
"Feb
2021",46.8,DAL,FLL,1108
"Feb
2021",61.54,DAL,FLL,1108
"Feb
2021",54.79,DAL,FLL,1108
"Mar
2021",92.91,DAL,FLL,1108
"Mar
2021",74.79,DAL,FLL,1108
"Mar
2021",203.58,DAL,FLL,1108
"Mar
2021",124.78,DAL,FLL,1108
"Mar
2021",49.8,DAL,FLL,1108
"Apr
2021",57.79,DAL,FLL,1108
"May
2021",77.79,DAL,FLL,1108
"May
2021",124.78,DAL,FLL,1108
"Jun
2021",124.78,DAL,FLL,1108
"Jul
2021",201.95,DAL,FLL,1108
"Aug
2021",85.18,DAL,FLL,1108
"Sep
2021",130.04,DAL,FLL,1108
"Sep
2021",134.77,DAL,FLL,1108
year,price,origin,destination,distance
"Mar
2009",385.9,DAL,IAD,1163
"Mar
2009",214.3,DAL,IAD,1163
"Apr
2009",393.2,DAL,IAD,1163
"Apr
2009",379.9,DAL,IAD,1163
"May
2009",354.91,DAL,IAD,1163
"Jun
2009",260.4,DAL,IAD,1163
"Jul
2009",239.2,DAL,IAD,1163
"Jul
2009",259.2,DAL,IAD,1163
"Jul
2009",250.4,DAL,IAD,1163
"Aug
2009",291.4,DAL,IAD,1163
"Aug
2009",390.4,DAL,IAD,1163
"Aug
2009",384.4,DAL,IAD,1163
"Nov
2009",221.2,DAL,IAD,1163
"Nov
2009",178.9,DAL,IAD,1163
"Nov
2009",265.4,DAL,IAD,1163
"Nov
2009",287.9,DAL,IAD,1163
"Dec
2009",294,DAL,IAD,1163
"Dec
2009",296.4,DAL,IAD,1163
"Jan
2010",219.8,DAL,IAD,1163
"Jan
2010",230.8,DAL,IAD,1163
"Feb
2010",235.4,DAL,IAD,1163
"Mar
2010",233,DAL,IAD,1163
"Mar
2010",1076.3,DAL,IAD,1163
"Mar
2010",180.4,DAL,IAD,1163
"Mar
2010",249,DAL,IAD,1163
"Apr
2010",502.3,DAL,IAD,1163
year,price,origin,destination,distance
"Dec
2020",2389.92,DAL,IAH,216
"Jan
2021",2370.97,DAL,IAH,216
"Mar
2021",3137.07,DAL,IAH,216
,,,,
year,price,origin,destination,distance
"Nov
2020",236.7,DAL,JFK,1383
"Dec
2020",160.7,DAL,JFK,1383
"Aug
2021",714.86,DAL,JFK,1383
year,price,origin,destination,distance
"Nov
2020",74.58,DAL,LAS,1067
"Dec
2020",113.38,DAL,LAS,1067
"Dec
2020",61.5,DAL,LAS,1067
"Jan
2021",66.43,DAL,LAS,1067
"Jan
2021",50.38,DAL,LAS,1067
"Feb
2021",62.79,DAL,LAS,1067
"Feb
2021",62.48,DAL,LAS,1067
"Apr
2021",60.98,DAL,LAS,1067
"Apr
2021",99.36,DAL,LAS,1067
"May
2021",85.18,DAL,LAS,1067
"May
2021",83.21,DAL,LAS,1067
"Sep
2021",189.79,DAL,LAS,1067
"Sep
2021",192.78,DAL,LAS,1067
"Sep
2021",192.78,DAL,LAS,1067
year,price,origin,destination,distance
"Nov
2020",160.18,DAL,LAX,1246
"Dec
2020",120.18,DAL,LAX,1246
"Jan
2021",100.18,DAL,LAX,1246
"Feb
2021",152.67,DAL,LAX,1246
"Feb
2021",46.8,DAL,LAX,1246
"Feb
2021",164.18,DAL,LAX,1246
"Feb
2021",117.16,DAL,LAX,1246
"Mar
2021",102.79,DAL,LAX,1246
"Mar
2021",312.18,DAL,LAX,1246
"Mar
2021",112.79,DAL,LAX,1246
"Apr
2021",60.98,DAL,LAX,1246
"Apr
2021",69.79,DAL,LAX,1246
"May
2021",89.79,DAL,LAX,1246
"Jun
2021",144.57,DAL,LAX,1246
"Jun
2021",132.77,DAL,LAX,1246
"Jul
2021",260.78,DAL,LAX,1246
"Jul
2021",169.29,DAL,LAX,1246
"Jul
2021",229.79,DAL,LAX,1246
"Aug
2021",146.67,DAL,LAX,1246
"Sep
2021",37.28,DAL,LAX,1246
"Oct
2021",169.79,DAL,LAX,1246
year,price,origin,destination,distance
"Nov
2020",96.67,DAL,LGA,1381
"Nov
2020",84.67,DAL,LGA,1381
"Nov
2020",88.68,DAL,LGA,1381
"Dec
2020",160.17,DAL,LGA,1381
"Dec
2020",64.18,DAL,LGA,1381
"Dec
2020",74.67,DAL,LGA,1381
"Jan
2021",72.18,DAL,LGA,1381
"Jan
2021",81.49,DAL,LGA,1381
"Feb
2021",52.18,DAL,LGA,1381
"Feb
2021",72.98,DAL,LGA,1381
"Mar
2021",64.68,DAL,LGA,1381
"Mar
2021",84.47,DAL,LGA,1381
"Mar
2021",80.77,DAL,LGA,1381
"Apr
2021",44.8,DAL,LGA,1381
"Apr
2021",100.56,DAL,LGA,1381
"May
2021",151.77,DAL,LGA,1381
"May
2021",87.26,DAL,LGA,1381
"May
2021",230.78,DAL,LGA,1381
"Jun
2021",200.57,DAL,LGA,1381
"Jul
2021",255.74,DAL,LGA,1381
"Jul
2021",205.12,DAL,LGA,1381
"Aug
2021",248.95,DAL,LGA,1381
"Aug
2021",165.77,DAL,LGA,1381
"Aug
2021",172.65,DAL,LGA,1381
"Oct
2021",82.16,DAL,LGA,1381
year,price,origin,destination,distance
"Apr
2009",239.2,DAL,MCO,973
"Jul
2009",239.2,DAL,MCO,973
"Nov
2009",125.9,DAL,MCO,973
"Nov
2009",378.4,DAL,MCO,973
"Dec
2009",221.9,DAL,MCO,973
"Dec
2009",499.8,DAL,MCO,973
"Dec
2009",307.2,DAL,MCO,973
"Jan
2010",525.8,DAL,MCO,973
"Feb
2010",376,DAL,MCO,973
"Mar
2010",215,DAL,MCO,973
"Mar
2010",379,DAL,MCO,973
"Apr
2010",271.4,DAL,MCO,973
year,price,origin,destination,distance
"Nov
2020",347.2,DAL,MIA,1109
"Nov
2020",427.2,DAL,MIA,1109
"Nov
2020",557.2,DAL,MIA,1109
"Dec
2020",215.7,DAL,MIA,1109
"Jan
2021",261.3,DAL,MIA,1109
"Jan
2021",57.2,DAL,MIA,1109
"Jan
2021",46.24,DAL,MIA,1109
"Feb
2021",128.5,DAL,MIA,1109
"Mar
2021",91.81,DAL,MIA,1109
"Mar
2021",244.81,DAL,MIA,1109
"Apr
2021",368.27,DAL,MIA,1109
"Apr
2021",409.21,DAL,MIA,1109
"Apr
2021",266.81,DAL,MIA,1109
"May
2021",284.81,DAL,MIA,1109
"Jun
2021",336.01,DAL,MIA,1109
"Jun
2021",443.51,DAL,MIA,1109
"Jun
2021",249.97,DAL,MIA,1109
"Jul
2021",909.61,DAL,MIA,1109
"Aug
2021",199.99,DAL,MIA,1109
"Aug
2021",322.79,DAL,MIA,1109
"Sep
2021",169.99,DAL,MIA,1109
year,price,origin,destination,distance
"Dec
2020",345.79,DAL,MSP,853
"Dec
2020",166.48,DAL,MSP,853
"Jan
2021",92.16,DAL,MSP,853
"Jan
2021",104.16,DAL,MSP,853
"Jan
2021",103.89,DAL,MSP,853
"Feb
2021",123.89,DAL,MSP,853
"Feb
2021",151.48,DAL,MSP,853
"Mar
2021",145.38,DAL,MSP,853
"Apr
2021",118.38,DAL,MSP,853
"May
2021",162.37,DAL,MSP,853
"May
2021",144.38,DAL,MSP,853
"Jun
2021",241.66,DAL,MSP,853
"Jul
2021",168.12,DAL,MSP,853
"Aug
2021",179.31,DAL,MSP,853
year,price,origin,destination,distance
"Nov
2020",82.18,DAL,ORD,798
"Dec
2020",142.28,DAL,ORD,798
"Dec
2020",143.18,DAL,ORD,798
"Dec
2020",54.39,DAL,ORD,798
"Jan
2021",49.18,DAL,ORD,798
"Jan
2021",49.18,DAL,ORD,798
"Jan
2021",54.16,DAL,ORD,798
"Feb
2021",56.18,DAL,ORD,798
"Mar
2021",115.61,DAL,ORD,798
"Mar
2021",66.79,DAL,ORD,798
"Mar
2021",60,DAL,ORD,798
"Apr
2021",49.8,DAL,ORD,798
"Apr
2021",77.79,DAL,ORD,798
"May
2021",77.79,DAL,ORD,798
"Jun
2021",200.56,DAL,ORD,798
"Jun
2021",248.57,DAL,ORD,798
"Jul
2021",166.57,DAL,ORD,798
"Jul
2021",215.94,DAL,ORD,798
"Jul
2021",147.16,DAL,ORD,798
"Jul
2021",140.78,DAL,ORD,798
"Aug
2021",174.16,DAL,ORD,798
"Aug
2021",104.36,DAL,ORD,798
year,price,origin,destination,distance
"Nov
2020",112.18,DAL,PHL,1295
"Nov
2020",74.58,DAL,PHL,1295
"Dec
2020",142.96,DAL,PHL,1295
"Dec
2020",97.16,DAL,PHL,1295
"Jan
2021",89.16,DAL,PHL,1295
"Jan
2021",105.16,DAL,PHL,1295
"Jan
2021",76.16,DAL,PHL,1295
"Feb
2021",87.9,DAL,PHL,1295
"Feb
2021",90.34,DAL,PHL,1295
"Feb
2021",122.4,DAL,PHL,1295
"Mar
2021",109.58,DAL,PHL,1295
"Mar
2021",94.99,DAL,PHL,1295
"Apr
2021",166.19,DAL,PHL,1295
"May
2021",60.98,DAL,PHL,1295
"May
2021",91.88,DAL,PHL,1295
"Jun
2021",240.12,DAL,PHL,1295
"Jun
2021",220.5,DAL,PHL,1295
"Jun
2021",220.5,DAL,PHL,1295
"Jul
2021",225.12,DAL,PHL,1295
"Jul
2021",197.65,DAL,PHL,1295
"Aug
2021",161.66,DAL,PHL,1295
"Aug
2021",173.54,DAL,PHL,1295
"Sep
2021",162.86,DAL,PHL,1295
year,price,origin,destination,distance
"Nov
2020",336.2,DAL,PHX,879
"Dec
2020",144.16,DAL,PHX,879
"Dec
2020",132.18,DAL,PHX,879
"Jan
2021",132.18,DAL,PHX,879
"Jan
2021",40.42,DAL,PHX,879
"Feb
2021",109.37,DAL,PHX,879
"Feb
2021",182.1,DAL,PHX,879
"Mar
2021",105.79,DAL,PHX,879
"Apr
2021",52.4,DAL,PHX,879
"Apr
2021",97.88,DAL,PHX,879
"Apr
2021",117.18,DAL,PHX,879
"Jun
2021",140.77,DAL,PHX,879
"Jun
2021",140.77,DAL,PHX,879
"Jun
2021",160.78,DAL,PHX,879
"Jul
2021",251.59,DAL,PHX,879
"Jul
2021",104.36,DAL,PHX,879
"Aug
2021",89.79,DAL,PHX,879
"Aug
2021",171.57,DAL,PHX,879
"Sep
2021",82.17,DAL,PHX,879
"Oct
2021",144.97,DAL,PHX,879
year,price,origin,destination,distance
"Dec
2020",205.16,DAL,SAN,1182
"Jan
2021",82.2,DAL,SAN,1182
"Feb
2021",160.6,DAL,SAN,1182
"Feb
2021",113.18,DAL,SAN,1182
"Apr
2021",93.5,DAL,SAN,1182
"Apr
2021",129.58,DAL,SAN,1182
"May
2021",236.71,DAL,SAN,1182
"Jun
2021",310.56,DAL,SAN,1182
"Aug
2021",182.57,DAL,SAN,1182
year,price,origin,destination,distance
"Nov
2020",191.16,DAL,SEA,1670
"Dec
2020",157.98,DAL,SEA,1670
"Jan
2021",93.16,DAL,SEA,1670
"Jan
2021",105.16,DAL,SEA,1670
"Feb
2021",230.38,DAL,SEA,1670
"Mar
2021",208.74,DAL,SEA,1670
"Mar
2021",202.56,DAL,SEA,1670
"May
2021",195.19,DAL,SEA,1670
"May
2021",217.3,DAL,SEA,1670
"Jul
2021",237.86,DAL,SEA,1670
"Sep
2021",217.3,DAL,SEA,1670
year,price,origin,destination,distance
"Nov
2020",337.2,DAL,SFO,1476
"Dec
2020",247.2,DAL,SFO,1476
"Dec
2020",212.2,DAL,SFO,1476
"Dec
2020",427.2,DAL,SFO,1476
"Jan
2021",212.2,DAL,SFO,1476
"Feb
2021",262.86,DAL,SFO,1476
"Feb
2021",147.99,DAL,SFO,1476
"Mar
2021",152.99,DAL,SFO,1476
"Mar
2021",335.2,DAL,SFO,1476
"Mar
2021",375.2,DAL,SFO,1476
"Apr
2021",215.4,DAL,SFO,1476
"May
2021",253.6,DAL,SFO,1476
"May
2021",216.6,DAL,SFO,1476
"May
2021",236.59,DAL,SFO,1476
"May
2021",395.41,DAL,SFO,1476
"May
2021",330.4,DAL,SFO,1476
"Jun
2021",329.24,DAL,SFO,1476
"Jul
2021",378.43,DAL,SFO,1476
"Jul
2021",335.43,DAL,SFO,1476
"Sep
2021",252.95,DAL,SFO,1476
year,price,origin,destination,distance
"Nov
2020",242.2,DAL,SLC,999
"Jan
2021",142.2,DAL,SLC,999
"Jan
2021",197.2,DAL,SLC,999
"Feb
2021",246.73,DAL,SLC,999
"Feb
2021",203.57,DAL,SLC,999
"Mar
2021",158.74,DAL,SLC,999
"Mar
2021",235.43,DAL,SLC,999
"Apr
2021",242.64,DAL,SLC,999
"Jun
2021",344.73,DAL,SLC,999
"Jun
2021",310.51,DAL,SLC,999
"Aug
2021",253.58,DAL,SLC,999
"Aug
2021",270.54,DAL,SLC,999
year,price,origin,destination,distance
"Nov
2020",242.2,DAL,STL,546
"Jan
2021",235.2,DAL,STL,546
"Jan
2021",180.2,DAL,STL,546
"Feb
2021",260.22,DAL,STL,546
"Feb
2021",232.97,DAL,STL,546
"Feb
2021",303.22,DAL,STL,546
"Mar
2021",260.22,DAL,STL,546
"Apr
2021",178.73,DAL,STL,546
"Apr
2021",280.21,DAL,STL,546
"May
2021",280.21,DAL,STL,546
"May
2021",280.21,DAL,STL,546
"May
2021",290.49,DAL,STL,546
"Jun
2021",260.49,DAL,STL,546
"Jul
2021",165.37,DAL,STL,546
"Aug
2021",154.37,DAL,STL,546
"Aug
2021",165.37,DAL,STL,546
year,price,origin,destination,distance
"Nov
2020",127.16,DAL,TPA,917
"Nov
2020",134.18,DAL,TPA,917
"Dec
2020",113.67,DAL,TPA,917
"Jan
2021",141.87,DAL,TPA,917
"Jan
2021",89.17,DAL,TPA,917
"Jan
2021",96.67,DAL,TPA,917
"Feb
2021",150.67,DAL,TPA,917
"Mar
2021",84.71,DAL,TPA,917
"Mar
2021",97.61,DAL,TPA,917
"Apr
2021",57.79,DAL,TPA,917
"May
2021",69.59,DAL,TPA,917
"Jun
2021",168.78,DAL,TPA,917
"Jul
2021",161.78,DAL,TPA,917
"Aug
2021",161.78,DAL,TPA,917
year,price,origin,destination,distance
"Nov
2020",156.22,DCA,ATL,547
"Nov
2020",399.22,DCA,ATL,547
"Nov
2020",289.22,DCA,ATL,547
"Dec
2020",231.2,DCA,ATL,547
"Dec
2020",492.79,DCA,ATL,547
year,price,origin,destination,distance
"May
2009",196.9,DCA,BNA,562
"Jun
2009",293.9,DCA,BNA,562
"Mar
2010",348.8,DCA,BNA,562
year,price,origin,destination,distance
"Feb
2009",142.2,DCA,BOS,399
"Feb
2009",215.8,DCA,BOS,399
"Mar
2009",162.8,DCA,BOS,399
"Mar
2009",147,DCA,BOS,399
"Apr
2009",279.8,DCA,BOS,399
"Jul
2009",204.2,DCA,BOS,399
"Jul
2009",169.2,DCA,BOS,399
"Jul
2009",200.4,DCA,BOS,399
"Aug
2009",139.19,DCA,BOS,399
"Aug
2009",359.8,DCA,BOS,399
"Aug
2009",160.4,DCA,BOS,399
"Sep
2009",196.4,DCA,BOS,399
"Oct
2009",228.2,DCA,BOS,399
"Oct
2009",293.8,DCA,BOS,399
"Oct
2009",198.8,DCA,BOS,399
"Nov
2009",241.57,DCA,BOS,399
"Nov
2009",256.81,DCA,BOS,399
"Dec
2009",150.4,DCA,BOS,399
"Feb
2010",151,DCA,BOS,399
"Mar
2010",119,DCA,BOS,399
"Mar
2010",99,DCA,BOS,399
"Apr
2010",143.4,DCA,BOS,399
year,price,origin,destination,distance
"Feb
2009",204.69,DCA,CLT,331
"May
2009",192.7,DCA,CLT,331
"Oct
2009",333.3,DCA,CLT,331
"Oct
2009",158.89,DCA,CLT,331
"Dec
2009",199.4,DCA,CLT,331
"Feb
2010",169,DCA,CLT,331
"Apr
2010",361.8,DCA,CLT,331
year,price,origin,destination,distance
"Jul
2009",451.9,DCA,DAL,1184
"Nov
2009",717.9,DCA,DAL,1184
year,price,origin,destination,distance
"Mar
2009",298.9,DCA,DEN,1476
"Apr
2009",342.9,DCA,DEN,1476
"Apr
2009",259.2,DCA,DEN,1476
"Apr
2009",238.9,DCA,DEN,1476
"May
2009",605.3,DCA,DEN,1476
"Jun
2009",429.4,DCA,DEN,1476
"Jul
2009",242.2,DCA,DEN,1476
"Jul
2009",250.4,DCA,DEN,1476
"Aug
2009",275.91,DCA,DEN,1476
"Aug
2009",280.41,DCA,DEN,1476
"Aug
2009",225.4,DCA,DEN,1476
"Aug
2009",168.9,DCA,DEN,1476
"Sep
2009",151.68,DCA,DEN,1476
"Sep
2009",170.4,DCA,DEN,1476
"Sep
2009",226.9,DCA,DEN,1476
"Oct
2009",163.4,DCA,DEN,1476
"Oct
2009",188.9,DCA,DEN,1476
"Oct
2009",208.9,DCA,DEN,1476
"Oct
2009",223.4,DCA,DEN,1476
"Oct
2009",223.4,DCA,DEN,1476
"Nov
2009",230.4,DCA,DEN,1476
"Nov
2009",230.4,DCA,DEN,1476
"Nov
2009",230.4,DCA,DEN,1476
"Nov
2009",177.2,DCA,DEN,1476
"Dec
2009",167.2,DCA,DEN,1476
"Dec
2009",377.8,DCA,DEN,1476
"Dec
2009",362.9,DCA,DEN,1476
"Jan
2010",220.8,DCA,DEN,1476
"Jan
2010",208.9,DCA,DEN,1476
"Jan
2010",248.9,DCA,DEN,1476
"Jan
2010",211.2,DCA,DEN,1476
"Feb
2010",230,DCA,DEN,1476
"Feb
2010",217,DCA,DEN,1476
"Feb
2010",222,DCA,DEN,1476
"Mar
2010",198,DCA,DEN,1476
"Mar
2010",219,DCA,DEN,1476
"Mar
2010",447.8,DCA,DEN,1476
"Apr
2010",189,DCA,DEN,1476
"Apr
2010",269.8,DCA,DEN,1476
"Apr
2010",200.8,DCA,DEN,1476
year,price,origin,destination,distance
"Feb
2009",288.39,DCA,DFW,1192
"Mar
2009",273.39,DCA,DFW,1192
"Mar
2009",256.9,DCA,DFW,1192
"Apr
2009",237.4,DCA,DFW,1192
"May
2009",210.4,DCA,DFW,1192
"May
2009",254.4,DCA,DFW,1192
"Jun
2009",309.2,DCA,DFW,1192
"Jul
2009",231.4,DCA,DFW,1192
"Jul
2009",608.4,DCA,DFW,1192
"Jul
2009",635.9,DCA,DFW,1192
"Jul
2009",404.4,DCA,DFW,1192
"Aug
2009",244.4,DCA,DFW,1192
"Sep
2009",237.4,DCA,DFW,1192
"Oct
2009",240.4,DCA,DFW,1192
"Dec
2009",221.2,DCA,DFW,1192
"Jan
2010",340,DCA,DFW,1192
"Jan
2010",278,DCA,DFW,1192
"Jan
2010",447.8,DCA,DFW,1192
"Feb
2010",325.3,DCA,DFW,1192
"Feb
2010",213,DCA,DFW,1192
"Mar
2010",272,DCA,DFW,1192
"Mar
2010",375.4,DCA,DFW,1192
"Mar
2010",359.8,DCA,DFW,1192
year,price,origin,destination,distance
"May
2009",291.2,DCA,DTW,405
"Jul
2009",356.3,DCA,DTW,405
"Nov
2009",381.2,DCA,DTW,405
"Dec
2009",182.2,DCA,DTW,405
"Mar
2010",176.8,DCA,DTW,405
"Apr
2010",170.4,DCA,DTW,405
year,price,origin,destination,distance
"Sep
2009",507.9,DCA,EWR,199
"Apr
2010",259.4,DCA,EWR,199
year,price,origin,destination,distance
"Jul
2009",447.3,DCA,FLL,899
"Mar
2009",163.4,DCA,FLL,899
"Apr
2009",220.3,DCA,FLL,899
"Apr
2009",230.2,DCA,FLL,899
"May
2009",335.9,DCA,FLL,899
"Jul
2009",319.2,DCA,FLL,899
"Jul
2009",199.2,DCA,FLL,899
"Jul
2009",216.8,DCA,FLL,899
"Aug
2009",175.9,DCA,FLL,899
"Aug
2009",213.41,DCA,FLL,899
"Aug
2009",158.39,DCA,FLL,899
"Sep
2009",149.2,DCA,FLL,899
"Nov
2009",193.4,DCA,FLL,899
"Nov
2009",463.4,DCA,FLL,899
"Dec
2009",238,DCA,FLL,899
"Dec
2009",292.2,DCA,FLL,899
"Jan
2010",223,DCA,FLL,899
"Jan
2010",192,DCA,FLL,899
"Feb
2010",183,DCA,FLL,899
"Mar
2010",186.41,DCA,FLL,899
"Mar
2010",273.8,DCA,FLL,899
"Mar
2010",262.24,DCA,FLL,899
"Mar
2010",228,DCA,FLL,899
"Mar
2010",335.3,DCA,FLL,899
"Apr
2010",258.36,DCA,FLL,899
year,price,origin,destination,distance
"Sep
2009",303.4,DCA,IAD,24
year,price,origin,destination,distance
"May
2009",346.9,DCA,IAH,1208
"Jun
2009",400.9,DCA,IAH,1208
"Aug
2009",274.39,DCA,IAH,1208
"Dec
2009",386.7,DCA,IAH,1208
year,price,origin,destination,distance
"Apr
2009",167.2,DCA,JFK,213
"Oct
2009",119.2,DCA,JFK,213
"Oct
2009",183.2,DCA,JFK,213
"Dec
2009",244.2,DCA,JFK,213
year,price,origin,destination,distance
"Feb
2009",250.41,DCA,LAS,2089
"Mar
2009",260.4,DCA,LAS,2089
"Mar
2009",382.8,DCA,LAS,2089
"Mar
2009",256.8,DCA,LAS,2089
"Apr
2009",345.8,DCA,LAS,2089
"Apr
2009",408.8,DCA,LAS,2089
"Apr
2009",240.9,DCA,LAS,2089
"Apr
2009",227.3,DCA,LAS,2089
"May
2009",239.8,DCA,LAS,2089
"May
2009",445.39,DCA,LAS,2089
"May
2009",310.4,DCA,LAS,2089
"Jun
2009",229.2,DCA,LAS,2089
"Jun
2009",240.39,DCA,LAS,2089
"Jun
2009",418.4,DCA,LAS,2089
"Jul
2009",310.4,DCA,LAS,2089
"Jul
2009",280.4,DCA,LAS,2089
"Jul
2009",265.39,DCA,LAS,2089
"Jul
2009",259.4,DCA,LAS,2089
"Jul
2009",464.2,DCA,LAS,2089
"Aug
2009",265,DCA,LAS,2089
"Aug
2009",308.9,DCA,LAS,2089
"Aug
2009",233.39,DCA,LAS,2089
"Aug
2009",235.89,DCA,LAS,2089
"Sep
2009",226.9,DCA,LAS,2089
"Sep
2009",298.3,DCA,LAS,2089
"Sep
2009",324,DCA,LAS,2089
"Sep
2009",393.4,DCA,LAS,2089
"Oct
2009",420,DCA,LAS,2089
"Oct
2009",235.89,DCA,LAS,2089
"Oct
2009",220.4,DCA,LAS,2089
"Nov
2009",295.4,DCA,LAS,2089
"Nov
2009",469.2,DCA,LAS,2089
"Nov
2009",237.4,DCA,LAS,2089
"Dec
2009",295.9,DCA,LAS,2089
"Dec
2009",250.39,DCA,LAS,2089
"Dec
2009",279.9,DCA,LAS,2089
"Dec
2009",463,DCA,LAS,2089
"Jan
2010",274.4,DCA,LAS,2089
"Feb
2010",413,DCA,LAS,2089
"Feb
2010",567.6,DCA,LAS,2089
"Feb
2010",348.3,DCA,LAS,2089
"Mar
2010",396,DCA,LAS,2089
"Mar
2010",376.8,DCA,LAS,2089
"Mar
2010",340.4,DCA,LAS,2089
"Mar
2010",480,DCA,LAS,2089
"Mar
2010",343,DCA,LAS,2089
"Apr
2010",267.3,DCA,LAS,2089
"Apr
2010",449.8,DCA,LAS,2089
"Apr
2010",338,DCA,LAS,2089
year,price,origin,destination,distance
"Feb
2009",254.2,DCA,LAX,2311
"Feb
2009",254.2,DCA,LAX,2311
"Mar
2009",237.4,DCA,LAX,2311
"Apr
2009",758.9,DCA,LAX,2311
"Apr
2009",237.9,DCA,LAX,2311
"Apr
2009",393.8,DCA,LAX,2311
"Apr
2009",249.2,DCA,LAX,2311
"May
2009",249.2,DCA,LAX,2311
"May
2009",503.9,DCA,LAX,2311
"Jun
2009",295.2,DCA,LAX,2311
"Jun
2009",242.4,DCA,LAX,2311
"Jun
2009",275.4,DCA,LAX,2311
"Jul
2009",276.4,DCA,LAX,2311
"Jul
2009",415.39,DCA,LAX,2311
"Jul
2009",240.4,DCA,LAX,2311
"Jul
2009",279.2,DCA,LAX,2311
"Jul
2009",276.9,DCA,LAX,2311
"Aug
2009",287.4,DCA,LAX,2311
"Aug
2009",695.9,DCA,LAX,2311
"Aug
2009",385.4,DCA,LAX,2311
"Sep
2009",238.89,DCA,LAX,2311
"Sep
2009",328.8,DCA,LAX,2311
"Oct
2009",325.4,DCA,LAX,2311
"Oct
2009",636.4,DCA,LAX,2311
"Nov
2009",393.2,DCA,LAX,2311
"Dec
2009",211.2,DCA,LAX,2311
"Dec
2009",385.9,DCA,LAX,2311
"Dec
2009",482.2,DCA,LAX,2311
"Dec
2009",326,DCA,LAX,2311
"Jan
2010",346.8,DCA,LAX,2311
"Jan
2010",178.98,DCA,LAX,2311
"Feb
2010",219,DCA,LAX,2311
"Feb
2010",342,DCA,LAX,2311
"Mar
2010",402.4,DCA,LAX,2311
"Mar
2010",256,DCA,LAX,2311
"Mar
2010",365,DCA,LAX,2311
"Apr
2010",306,DCA,LAX,2311
"Apr
2010",276.1,DCA,LAX,2311
year,price,origin,destination,distance
"Sep
2009",133.2,DCA,LGA,214
year,price,origin,destination,distance
"Feb
2009",259.4,DCA,MCO,759
"Feb
2009",170.9,DCA,MCO,759
"Feb
2009",182.2,DCA,MCO,759
"Mar
2009",316.79,DCA,MCO,759
"Mar
2009",157.2,DCA,MCO,759
"Mar
2009",153.4,DCA,MCO,759
"Apr
2009",176.2,DCA,MCO,759
"Apr
2009",189.2,DCA,MCO,759
"May
2009",170.2,DCA,MCO,759
"Jun
2009",200.4,DCA,MCO,759
"Jun
2009",165.9,DCA,MCO,759
"Jul
2009",238.4,DCA,MCO,759
"Jul
2009",177.3,DCA,MCO,759
"Aug
2009",195.8,DCA,MCO,759
"Aug
2009",155.89,DCA,MCO,759
"Sep
2009",136,DCA,MCO,759
"Oct
2009",284.4,DCA,MCO,759
"Oct
2009",261,DCA,MCO,759
"Oct
2009",155.89,DCA,MCO,759
"Nov
2009",341.91,DCA,MCO,759
"Nov
2009",262.2,DCA,MCO,759
"Nov
2009",369.4,DCA,MCO,759
"Dec
2009",175.91,DCA,MCO,759
"Dec
2009",301.2,DCA,MCO,759
"Dec
2009",464,DCA,MCO,759
"Feb
2010",146,DCA,MCO,759
"Feb
2010",140,DCA,MCO,759
"Mar
2010",319.4,DCA,MCO,759
"Mar
2010",255.1,DCA,MCO,759
"Mar
2010",450.4,DCA,MCO,759
"Apr
2010",388.4,DCA,MCO,759
"Apr
2010",248.4,DCA,MCO,759
"Apr
2010",243.8,DCA,MCO,759
