year,price,origin,destination,distance
"Apr
2021",148.76,ORD,LGA,733
"Apr
2021",109.56,ORD,LGA,733
"May
2021",299.55,ORD,LGA,733
"May
2021",82.16,ORD,LGA,733
"May
2021",133.94,ORD,LGA,733
"Jun
2021",202.36,ORD,LGA,733
"Jul
2021",187.36,ORD,LGA,733
"Jul
2021",207.59,ORD,LGA,733
"Aug
2021",158.94,ORD,LGA,733
"Aug
2021",201.52,ORD,LGA,733
year,price,,,
"Mar
2009",315.9,ORD,MCO,1005
"Aug
2009",223.9,ORD,MCO,1005
"Oct
2009",201.2,ORD,MCO,1005
"Nov
2009",228.2,ORD,MCO,1005
"Dec
2009",566.4,ORD,MCO,1005
"Feb
2010",560,ORD,MCO,1005
"Mar
2010",243.8,ORD,MCO,1005
"Mar
2010",401,ORD,MCO,1005
"Apr
2010",258.4,ORD,MCO,1005
year,price,,,
"Nov
2020",165.7,ORD,MIA,1197
"Nov
2020",377.2,ORD,MIA,1197
"Dec
2020",174.7,ORD,MIA,1197
"Jan
2021",57.2,ORD,MIA,1197
"Jan
2021",108.8,ORD,MIA,1197
"Feb
2021",220.01,ORD,MIA,1197
"Feb
2021",117.4,ORD,MIA,1197
"Mar
2021",117.4,ORD,MIA,1197
"Mar
2021",118.8,ORD,MIA,1197
"Apr
2021",327.81,ORD,MIA,1197
"Apr
2021",97.79,ORD,MIA,1197
"Apr
2021",116.51,ORD,MIA,1197
"May
2021",284.81,ORD,MIA,1197
"May
2021",305.81,ORD,MIA,1197
"May
2021",284.81,ORD,MIA,1197
"Jun
2021",236.8,ORD,MIA,1197
"Jun
2021",216.81,ORD,MIA,1197
"Jun
2021",249.96,ORD,MIA,1197
"Jul
2021",219.98,ORD,MIA,1197
"Jul
2021",399.99,ORD,MIA,1197
"Aug
2021",199.96,ORD,MIA,1197
"Aug
2021",259.99,ORD,MIA,1197
"Aug
2021",209.97,ORD,MIA,1197
"Sep
2021",169.98,ORD,MIA,1197
year,price,,,
"Nov
2020",70.2,ORD,MSP,334
"Nov
2020",184.8,ORD,MSP,334
"Nov
2020",238.53,ORD,MSP,334
"Dec
2020",244.8,ORD,MSP,334
"Jan
2021",163.16,ORD,MSP,334
"Jan
2021",132.16,ORD,MSP,334
"Jan
2021",287,ORD,MSP,334
"Feb
2021",175.8,ORD,MSP,334
"Mar
2021",167.37,ORD,MSP,334
"Apr
2021",103.8,ORD,MSP,334
"May
2021",110.8,ORD,MSP,334
"Jun
2021",156.79,ORD,MSP,334
"Jun
2021",156.79,ORD,MSP,334
"Jul
2021",156.79,ORD,MSP,334
"Jul
2021",154.79,ORD,MSP,334
"Jul
2021",165.8,ORD,MSP,334
"Aug
2021",154.79,ORD,MSP,334
"Sep
2021",107.8,ORD,MSP,334
year,price,,,
"Nov
2020",108.96,ORD,PHL,678
"Dec
2020",68.27,ORD,PHL,678
"Jan
2021",70.76,ORD,PHL,678
"Jan
2021",87.9,ORD,PHL,678
"Jan
2021",201.16,ORD,PHL,678
"Feb
2021",170.93,ORD,PHL,678
"Feb
2021",115.66,ORD,PHL,678
"Mar
2021",80.39,ORD,PHL,678
"Mar
2021",82.39,ORD,PHL,678
"Mar
2021",146.78,ORD,PHL,678
"Apr
2021",78.86,ORD,PHL,678
"Apr
2021",133.56,ORD,PHL,678
"May
2021",214.57,ORD,PHL,678
"May
2021",174.24,ORD,PHL,678
"May
2021",573.36,ORD,PHL,678
"Jun
2021",216.97,ORD,PHL,678
"Jun
2021",343.36,ORD,PHL,678
"Jul
2021",433.36,ORD,PHL,678
"Jul
2021",232.76,ORD,PHL,678
"Jul
2021",253.16,ORD,PHL,678
"Aug
2021",224.06,ORD,PHL,678
"Aug
2021",180.66,ORD,PHL,678
"Sep
2021",214.56,ORD,PHL,678
year,price,,,
"Nov
2020",171.19,ORD,PHX,1440
"Nov
2020",162.19,ORD,PHX,1440
"Dec
2020",113.38,ORD,PHX,1440
"Jan
2021",50.38,ORD,PHX,1440
"Jan
2021",74.58,ORD,PHX,1440
"Feb
2021",126.58,ORD,PHX,1440
"Mar
2021",113.39,ORD,PHX,1440
"Mar
2021",247.17,ORD,PHX,1440
"Mar
2021",174.14,ORD,PHX,1440
"Apr
2021",188.8,ORD,PHX,1440
"Apr
2021",118.88,ORD,PHX,1440
"May
2021",152.99,ORD,PHX,1440
"May
2021",174.46,ORD,PHX,1440
"May
2021",254.81,ORD,PHX,1440
"Jun
2021",176.78,ORD,PHX,1440
"Jul
2021",228.01,ORD,PHX,1440
"Aug
2021",134.78,ORD,PHX,1440
"Sep
2021",262.84,ORD,PHX,1440
"Oct
2021",288.36,ORD,PHX,1440
year,price,,,
"Nov
2020",262.41,ORD,SAN,1723
"Nov
2020",112.18,ORD,SAN,1723
"Dec
2020",143.38,ORD,SAN,1723
"Dec
2020",133.38,ORD,SAN,1723
"Jan
2021",112.18,ORD,SAN,1723
"Jan
2021",79.28,ORD,SAN,1723
"Jan
2021",77.97,ORD,SAN,1723
"Feb
2021",100.58,ORD,SAN,1723
"Mar
2021",95.59,ORD,SAN,1723
"Mar
2021",449.56,ORD,SAN,1723
"Apr
2021",99.31,ORD,SAN,1723
"May
2021",64.99,ORD,SAN,1723
"May
2021",60.98,ORD,SAN,1723
"Jun
2021",404.58,ORD,SAN,1723
"Jun
2021",329.57,ORD,SAN,1723
"Jun
2021",236.36,ORD,SAN,1723
"Jun
2021",240.78,ORD,SAN,1723
"Jul
2021",310.36,ORD,SAN,1723
"Aug
2021",271.36,ORD,SAN,1723
"Aug
2021",170.78,ORD,SAN,1723
year,price,,,
"Nov
2020",262.2,ORD,SFO,1846
"Nov
2020",327.2,ORD,SFO,1846
"Nov
2020",343.2,ORD,SFO,1846
"Dec
2020",477.2,ORD,SFO,1846
"Dec
2020",1517.61,ORD,SFO,1846
"Dec
2020",322.2,ORD,SFO,1846
"Jan
2021",1327.61,ORD,SFO,1846
"Jan
2021",206.2,ORD,SFO,1846
"Jan
2021",336.45,ORD,SFO,1846
"Feb
2021",225.2,ORD,SFO,1846
"Feb
2021",1283.71,ORD,SFO,1846
"Mar
2021",102.25,ORD,SFO,1846
"Mar
2021",235.59,ORD,SFO,1846
"May
2021",193.25,ORD,SFO,1846
"May
2021",259.6,ORD,SFO,1846
"May
2021",230.8,ORD,SFO,1846
"May
2021",279.6,ORD,SFO,1846
"Oct
2021",196.8,ORD,SFO,1846
"Oct
2021",196.8,ORD,SFO,1846
year,price,,,
"Dec
2020",172.2,ORD,SLC,1250
"Dec
2020",322.2,ORD,SLC,1250
"Jan
2021",157.2,ORD,SLC,1250
"Jan
2021",221.2,ORD,SLC,1250
"Feb
2021",142.2,ORD,SLC,1250
"Mar
2021",163.74,ORD,SLC,1250
"Apr
2021",346.22,ORD,SLC,1250
"Apr
2021",252.48,ORD,SLC,1250
"Apr
2021",262.2,ORD,SLC,1250
"May
2021",274.57,ORD,SLC,1250
"May
2021",344.73,ORD,SLC,1250
"Jun
2021",341.24,ORD,SLC,1250
"Jul
2021",382.53,ORD,SLC,1250
"Aug
2021",330.54,ORD,SLC,1250
"Sep
2021",303.35,ORD,SLC,1250
year,price,,,
"May
2009",285.2,ORD,STL,258
"May
2009",128.2,ORD,STL,258
"Jun
2009",162.2,ORD,STL,258
"Aug
2009",188.2,ORD,STL,258
"Sep
2009",158.89,ORD,STL,258
"Dec
2009",179.2,ORD,STL,258
"Mar
2010",299.4,ORD,STL,258
"Apr
2010",284.4,ORD,STL,258
year,price,,,
"Nov
2020",124.18,ORD,TPA,1012
"Nov
2020",124.18,ORD,TPA,1012
"Nov
2020",127.2,ORD,TPA,1012
"Nov
2020",269.67,ORD,TPA,1012
"Dec
2020",124.18,ORD,TPA,1012
"Dec
2020",124.18,ORD,TPA,1012
"Jan
2021",124.18,ORD,TPA,1012
"Jan
2021",124.18,ORD,TPA,1012
"Jan
2021",124.18,ORD,TPA,1012
"Feb
2021",44.8,ORD,TPA,1012
"Mar
2021",43.8,ORD,TPA,1012
"Mar
2021",112.58,ORD,TPA,1012
"Apr
2021",56.59,ORD,TPA,1012
"May
2021",136.78,ORD,TPA,1012
"May
2021",87.26,ORD,TPA,1012
"May
2021",83.22,ORD,TPA,1012
"Jun
2021",135.78,ORD,TPA,1012
"Jun
2021",160.57,ORD,TPA,1012
"Jun
2021",206.78,ORD,TPA,1012
"Jun
2021",135.78,ORD,TPA,1012
"Aug
2021",92.94,ORD,TPA,1012
"Sep
2021",66.79,ORD,TPA,1012
"Oct
2021",85.18,ORD,TPA,1012
"Oct
2021",130.78,ORD,TPA,1012
year,price,,,
"Dec
2020",187.56,PHX,ATL,1587
"Dec
2020",599.56,PHX,ATL,1587
"Jan
2021",167.56,PHX,ATL,1587
"Jan
2021",132.16,PHX,ATL,1587
"Feb
2021",113.76,PHX,ATL,1587
"Mar
2021",209.17,PHX,ATL,1587
"Mar
2021",147.99,PHX,ATL,1587
"Mar
2021",162.57,PHX,ATL,1587
"Mar
2021",278.89,PHX,ATL,1587
"Apr
2021",202.03,PHX,ATL,1587
"May
2021",153.37,PHX,ATL,1587
"Jun
2021",421.23,PHX,ATL,1587
"Jul
2021",366.21,PHX,ATL,1587
"Jul
2021",367.72,PHX,ATL,1587
"Aug
2021",227.16,PHX,ATL,1587
"Sep
2021",276.81,PHX,ATL,1587
"Sep
2021",195.99,PHX,ATL,1587
year,price,,,
"Nov
2020",302.4,PHX,BNA,1449
"Nov
2020",313.4,PHX,BNA,1449
"Dec
2020",239.2,PHX,BNA,1449
"Dec
2020",452.8,PHX,BNA,1449
"Jan
2021",603.8,PHX,BNA,1449
"Feb
2021",415.39,PHX,BNA,1449
"Feb
2021",2754.03,PHX,BNA,1449
"Mar
2021",367.72,PHX,BNA,1449
"May
2021",414.4,PHX,BNA,1449
"Jun
2021",410.72,PHX,BNA,1449
"Jun
2021",519,PHX,BNA,1449
"Jul
2021",459.44,PHX,BNA,1449
"Jul
2021",659.6,PHX,BNA,1449
"Aug
2021",302.57,PHX,BNA,1449
"Sep
2021",395.4,PHX,BNA,1449
"Sep
2021",437.1,PHX,BNA,1449
year,price,,,
"Nov
2020",258.2,PHX,BOS,2300
"Nov
2020",730.7,PHX,BOS,2300
"Nov
2020",377.71,PHX,BOS,2300
"Dec
2020",610.7,PHX,BOS,2300
"Dec
2020",826.2,PHX,BOS,2300
"Dec
2020",663.59,PHX,BOS,2300
"Dec
2020",354.2,PHX,BOS,2300
"Feb
2021",565,PHX,BOS,2300
"Feb
2021",421.8,PHX,BOS,2300
"Feb
2021",885.36,PHX,BOS,2300
"Feb
2021",481.4,PHX,BOS,2300
"Apr
2021",316.91,PHX,BOS,2300
"Apr
2021",350.29,PHX,BOS,2300
"May
2021",341.6,PHX,BOS,2300
"Jun
2021",368,PHX,BOS,2300
"Jun
2021",801.43,PHX,BOS,2300
"Jul
2021",647.41,PHX,BOS,2300
"Jul
2021",610.41,PHX,BOS,2300
"Jul
2021",475.41,PHX,BOS,2300
"Jul
2021",885.85,PHX,BOS,2300
"Aug
2021",638.39,PHX,BOS,2300
"Aug
2021",713.19,PHX,BOS,2300
"Sep
2021",323.41,PHX,BOS,2300
"Oct
2021",311.4,PHX,BOS,2300
year,price,,,
"Nov
2020",187.77,PHX,BWI,1999
"Nov
2020",192.2,PHX,BWI,1999
"Nov
2020",246.16,PHX,BWI,1999
"Dec
2020",162.68,PHX,BWI,1999
"Dec
2020",192.2,PHX,BWI,1999
"Jan
2021",187.16,PHX,BWI,1999
"Feb
2021",167.51,PHX,BWI,1999
"Feb
2021",211.38,PHX,BWI,1999
"Mar
2021",176.91,PHX,BWI,1999
"Mar
2021",238.47,PHX,BWI,1999
"Apr
2021",181.19,PHX,BWI,1999
"May
2021",220.67,PHX,BWI,1999
"May
2021",160.59,PHX,BWI,1999
"May
2021",387.36,PHX,BWI,1999
"Jun
2021",382.65,PHX,BWI,1999
"Jun
2021",428.24,PHX,BWI,1999
"Jun
2021",437.06,PHX,BWI,1999
"Jul
2021",393.83,PHX,BWI,1999
"Jul
2021",420.7,PHX,BWI,1999
"Jul
2021",288.85,PHX,BWI,1999
"Aug
2021",391.32,PHX,BWI,1999
"Sep
2021",230.45,PHX,BWI,1999
year,price,,,
"Nov
2020",260.7,PHX,CLT,1773
"Nov
2020",445.7,PHX,CLT,1773
"Dec
2020",165.7,PHX,CLT,1773
"Jan
2021",245.7,PHX,CLT,1773
"Feb
2021",409.22,PHX,CLT,1773
"Mar
2021",3324.39,PHX,CLT,1773
"Apr
2021",429.23,PHX,CLT,1773
"Apr
2021",366.22,PHX,CLT,1773
"May
2021",386.23,PHX,CLT,1773
"Jun
2021",366.22,PHX,CLT,1773
"Jun
2021",478.56,PHX,CLT,1773
"Jul
2021",386.23,PHX,CLT,1773
"Jul
2021",392.56,PHX,CLT,1773
"Aug
2021",435.6,PHX,CLT,1773
"Aug
2021",392.6,PHX,CLT,1773
year,price,,,
"Nov
2020",964.2,PHX,DAL,879
"Mar
2021",697.2,PHX,DAL,879
"Mar
2021",284.91,PHX,DAL,879
"Mar
2021",386.44,PHX,DAL,879
"Apr
2021",277.29,PHX,DAL,879
"Apr
2021",208.2,PHX,DAL,879
"Jun
2021",243.79,PHX,DAL,879
"Jul
2021",327.19,PHX,DAL,879
"Jul
2021",325.97,PHX,DAL,879
"Jul
2021",470.9,PHX,DAL,879
"Aug
2021",338.96,PHX,DAL,879
"Aug
2021",226.78,PHX,DAL,879
year,price,,,
"Nov
2020",255.22,PHX,DCA,1979
"Nov
2020",192.2,PHX,DCA,1979
"Dec
2020",192.2,PHX,DCA,1979
"Dec
2020",192.2,PHX,DCA,1979
"Jan
2021",177.2,PHX,DCA,1979
"Feb
2021",222.2,PHX,DCA,1979
"Feb
2021",247.2,PHX,DCA,1979
"Mar
2021",193.35,PHX,DCA,1979
"Mar
2021",453.72,PHX,DCA,1979
"May
2021",149.28,PHX,DCA,1979
"May
2021",396.83,PHX,DCA,1979
"Jul
2021",342.4,PHX,DCA,1979
"Jul
2021",437.06,PHX,DCA,1979
"Aug
2021",520.32,PHX,DCA,1979
year,price,,,
"Nov
2020",148.2,PHX,DEN,602
"Nov
2020",190.28,PHX,DEN,602
"Dec
2020",68.2,PHX,DEN,602
"Dec
2020",73.2,PHX,DEN,602
"Jan
2021",57.2,PHX,DEN,602
"Jan
2021",57.2,PHX,DEN,602
"Feb
2021",57.2,PHX,DEN,602
"Feb
2021",65.79,PHX,DEN,602
"Mar
2021",65.79,PHX,DEN,602
"Apr
2021",60.79,PHX,DEN,602
"Apr
2021",167.49,PHX,DEN,602
"May
2021",156.77,PHX,DEN,602
"Jun
2021",146.81,PHX,DEN,602
"Jun
2021",255.75,PHX,DEN,602
"Jun
2021",273.26,PHX,DEN,602
"Jul
2021",209.97,PHX,DEN,602
"Jul
2021",179.97,PHX,DEN,602
"Aug
2021",209.99,PHX,DEN,602
"Aug
2021",159.99,PHX,DEN,602
"Sep
2021",169.99,PHX,DEN,602
"Oct
2021",87.95,PHX,DEN,602
year,price,,,
"Nov
2020",74.58,PHX,DFW,868
"Nov
2020",312.18,PHX,DFW,868
"Dec
2020",193.38,PHX,DFW,868
"Dec
2020",132.18,PHX,DFW,868
"Jan
2021",52.18,PHX,DFW,868
"Feb
2021",132.18,PHX,DFW,868
"Mar
2021",123.88,PHX,DFW,868
"Mar
2021",103.58,PHX,DFW,868
"Mar
2021",324.72,PHX,DFW,868
"Apr
2021",170.88,PHX,DFW,868
"Apr
2021",100.88,PHX,DFW,868
"May
2021",95.88,PHX,DFW,868
"Jun
2021",112.98,PHX,DFW,868
"Jul
2021",180.78,PHX,DFW,868
"Jul
2021",267.96,PHX,DFW,868
"Jul
2021",211.92,PHX,DFW,868
"Aug
2021",329.53,PHX,DFW,868
"Aug
2021",85.18,PHX,DFW,868
"Sep
2021",85.18,PHX,DFW,868
year,price,,,
"Nov
2020",141.16,PHX,DTW,1671
"Nov
2020",253.16,PHX,DTW,1671
"Dec
2020",143.15,PHX,DTW,1671
"Dec
2020",289.16,PHX,DTW,1671
"Jan
2021",209.16,PHX,DTW,1671
"Feb
2021",213.7,PHX,DTW,1671
"Feb
2021",111.89,PHX,DTW,1671
"Feb
2021",111.89,PHX,DTW,1671
"Mar
2021",92.78,PHX,DTW,1671
"Mar
2021",1073.4,PHX,DTW,1671
"Apr
2021",155.53,PHX,DTW,1671
"Apr
2021",141.38,PHX,DTW,1671
"May
2021",335.07,PHX,DTW,1671
"May
2021",381.37,PHX,DTW,1671
"Jun
2021",387.73,PHX,DTW,1671
"Jun
2021",421.34,PHX,DTW,1671
"Jul
2021",424.5,PHX,DTW,1671
"Aug
2021",339.12,PHX,DTW,1671
"Aug
2021",324.01,PHX,DTW,1671
year,price,,,
"Nov
2020",262.2,PHX,EWR,2133
"Dec
2020",149.17,PHX,EWR,2133
"Dec
2020",234.35,PHX,EWR,2133
"Jan
2021",248.2,PHX,EWR,2133
"Jan
2021",414.4,PHX,EWR,2133
"Feb
2021",175.14,PHX,EWR,2133
"Mar
2021",293.65,PHX,EWR,2133
"Mar
2021",125.19,PHX,EWR,2133
"Mar
2021",273.51,PHX,EWR,2133
"Apr
2021",166.81,PHX,EWR,2133
"May
2021",363.05,PHX,EWR,2133
"Jun
2021",449.41,PHX,EWR,2133
"Jun
2021",503.61,PHX,EWR,2133
"Jul
2021",428.84,PHX,EWR,2133
"Jul
2021",376.4,PHX,EWR,2133
"Aug
2021",386.85,PHX,EWR,2133
"Aug
2021",256.34,PHX,EWR,2133
"Sep
2021",415.39,PHX,EWR,2133
"Oct
2021",204.56,PHX,EWR,2133
year,price,,,
"Nov
2020",203.16,PHX,FLL,1972
"Nov
2020",170.16,PHX,FLL,1972
"Nov
2020",378.71,PHX,FLL,1972
"Dec
2020",97.16,PHX,FLL,1972
"Dec
2020",235.16,PHX,FLL,1972
"Dec
2020",164.16,PHX,FLL,1972
"Jan
2021",164.16,PHX,FLL,1972
"Jan
2021",85.16,PHX,FLL,1972
"Jan
2021",125.16,PHX,FLL,1972
"Jan
2021",143.16,PHX,FLL,1972
"Feb
2021",98.39,PHX,FLL,1972
"Feb
2021",114.38,PHX,FLL,1972
"Feb
2021",103.89,PHX,FLL,1972
"Mar
2021",156.93,PHX,FLL,1972
"Mar
2021",299.71,PHX,FLL,1972
"Mar
2021",205.36,PHX,FLL,1972
"Mar
2021",1564.4,PHX,FLL,1972
"Apr
2021",437.33,PHX,FLL,1972
"May
2021",321.47,PHX,FLL,1972
"May
2021",400.98,PHX,FLL,1972
"Jul
2021",660.98,PHX,FLL,1972
"Aug
2021",414.35,PHX,FLL,1972
"Aug
2021",344.59,PHX,FLL,1972
"Oct
2021",129.27,PHX,FLL,1972
"Oct
2021",446.6,PHX,FLL,1972
year,price,,,
"Nov
2020",401.2,PHX,IAD,1956
"Jan
2021",295.2,PHX,IAD,1956
"Feb
2021",383.2,PHX,IAD,1956
"May
2021",425.4,PHX,IAD,1956
"May
2021",298.6,PHX,IAD,1956
"Jun
2021",489.27,PHX,IAD,1956
"Jun
2021",453.27,PHX,IAD,1956
"Jul
2021",506.98,PHX,IAD,1956
"Aug
2021",648.47,PHX,IAD,1956
"Sep
2021",328.39,PHX,IAD,1956
"Oct
2021",302.4,PHX,IAD,1956
year,price,,,
"Nov
2020",252.2,PHX,IAH,1009
"Nov
2020",297.2,PHX,IAH,1009
"Dec
2020",175.9,PHX,IAH,1009
"Dec
2020",127.2,PHX,IAH,1009
"Dec
2020",172.2,PHX,IAH,1009
"Jan
2021",82.2,PHX,IAH,1009
"Jan
2021",82.2,PHX,IAH,1009
"Feb
2021",102.25,PHX,IAH,1009
"Mar
2021",346.22,PHX,IAH,1009
"Mar
2021",102.25,PHX,IAH,1009
"Apr
2021",230.25,PHX,IAH,1009
"May
2021",159.03,PHX,IAH,1009
"Jun
2021",323.21,PHX,IAH,1009
"Jun
2021",303.22,PHX,IAH,1009
"Jun
2021",351.03,PHX,IAH,1009
"Jul
2021",372.58,PHX,IAH,1009
"Jul
2021",303.22,PHX,IAH,1009
"Aug
2021",351.08,PHX,IAH,1009
year,price,,,
"Dec
2020",222.2,PHX,JFK,2153
"Dec
2020",535.98,PHX,JFK,2153
"Dec
2020",421.2,PHX,JFK,2153
"Feb
2021",237.2,PHX,JFK,2153
"Mar
2021",270,PHX,JFK,2153
"Mar
2021",208.61,PHX,JFK,2153
"Apr
2021",253.39,PHX,JFK,2153
"Apr
2021",235.38,PHX,JFK,2153
"May
2021",460.4,PHX,JFK,2153
"Jun
2021",521.41,PHX,JFK,2153
"Jun
2021",533.6,PHX,JFK,2153
"Jul
2021",525.17,PHX,JFK,2153
"Aug
2021",609.98,PHX,JFK,2153
"Aug
2021",587.87,PHX,JFK,2153
"Oct
2021",206.96,PHX,JFK,2153
year,price,,,
"Nov
2020",148.7,PHX,LAS,255
"Nov
2020",196.7,PHX,LAS,255
"Dec
2020",114.7,PHX,LAS,255
"Dec
2020",71.2,PHX,LAS,255
"Dec
2020",51.2,PHX,LAS,255
"Feb
2021",118.7,PHX,LAS,255
"Feb
2021",57.2,PHX,LAS,255
"Mar
2021",65.39,PHX,LAS,255
"Mar
2021",105.8,PHX,LAS,255
"Mar
2021",60.79,PHX,LAS,255
"Apr
2021",67.57,PHX,LAS,255
"May
2021",78.4,PHX,LAS,255
"May
2021",189.09,PHX,LAS,255
"May
2021",120.8,PHX,LAS,255
"Jun
2021",166.81,PHX,LAS,255
"Jun
2021",129.97,PHX,LAS,255
"Jul
2021",189.96,PHX,LAS,255
"Aug
2021",139.99,PHX,LAS,255
"Aug
2021",90.42,PHX,LAS,255
"Aug
2021",78.77,PHX,LAS,255
"Oct
2021",91.87,PHX,LAS,255
year,price,,,
"Nov
2020",172.2,PHX,LAX,370
"Nov
2020",187.2,PHX,LAX,370
"Nov
2020",292.2,PHX,LAX,370
"Dec
2020",125.7,PHX,LAX,370
"Dec
2020",79.2,PHX,LAX,370
"Dec
2020",195.7,PHX,LAX,370
"Dec
2020",114.7,PHX,LAX,370
"Dec
2020",172.2,PHX,LAX,370
"Jan
2021",224.8,PHX,LAX,370
"Jan
2021",47.2,PHX,LAX,370
"Jan
2021",118.7,PHX,LAX,370
"Feb
2021",158.7,PHX,LAX,370
"Feb
2021",118.7,PHX,LAX,370
"Mar
2021",91.81,PHX,LAX,370
"Apr
2021",248.35,PHX,LAX,370
"May
2021",188.8,PHX,LAX,370
"May
2021",176.81,PHX,LAX,370
"Jun
2021",139.96,PHX,LAX,370
"Jul
2021",426.61,PHX,LAX,370
"Aug
2021",408,PHX,LAX,370
"Sep
2021",207.22,PHX,LAX,370
year,price,,,
"Dec
2020",225.16,PHX,LGA,2149
"Dec
2020",197.36,PHX,LGA,2149
"Jan
2021",305.16,PHX,LGA,2149
"Jan
2021",225.16,PHX,LGA,2149
"Feb
2021",120.16,PHX,LGA,2149
"Feb
2021",152.86,PHX,LGA,2149
"Mar
2021",347.01,PHX,LGA,2149
"Mar
2021",128.89,PHX,LGA,2149
"Apr
2021",117.38,PHX,LGA,2149
"May
2021",162.56,PHX,LGA,2149
"May
2021",330.56,PHX,LGA,2149
"Jul
2021",440.36,PHX,LGA,2149
"Aug
2021",328.56,PHX,LGA,2149
year,price,,,
"Nov
2020",177.78,PHX,MCO,1849
"Dec
2020",107.86,PHX,MCO,1849
"Dec
2020",176.46,PHX,MCO,1849
"Jan
2021",77.16,PHX,MCO,1849
"Jan
2021",116.99,PHX,MCO,1849
"Jan
2021",111.89,PHX,MCO,1849
"Feb
2021",133.38,PHX,MCO,1849
"Mar
2021",222.38,PHX,MCO,1849
"Mar
2021",117.38,PHX,MCO,1849
"Apr
2021",263.15,PHX,MCO,1849
"Apr
2021",198.38,PHX,MCO,1849
"May
2021",242.96,PHX,MCO,1849
"Jun
2021",256.81,PHX,MCO,1849
"Jul
2021",259.97,PHX,MCO,1849
"Jul
2021",259.97,PHX,MCO,1849
"Aug
2021",193.38,PHX,MCO,1849
year,price,,,
"Nov
2020",292.93,PHX,MIA,1972
"Nov
2020",282.2,PHX,MIA,1972
"Nov
2020",332.2,PHX,MIA,1972
"Dec
2020",212.2,PHX,MIA,1972
"Dec
2020",337.4,PHX,MIA,1972
"Jan
2021",298.2,PHX,MIA,1972
"Jan
2021",161.2,PHX,MIA,1972
"Jan
2021",193.54,PHX,MIA,1972
"Feb
2021",165.4,PHX,MIA,1972
"Feb
2021",305.41,PHX,MIA,1972
"Mar
2021",204.1,PHX,MIA,1972
"Mar
2021",268.85,PHX,MIA,1972
"Apr
2021",272.41,PHX,MIA,1972
"Apr
2021",473.73,PHX,MIA,1972
"May
2021",409.21,PHX,MIA,1972
"May
2021",409.21,PHX,MIA,1972
"May
2021",252.4,PHX,MIA,1972
"Jun
2021",415.53,PHX,MIA,1972
"Jun
2021",630.53,PHX,MIA,1972
"Jun
2021",447.79,PHX,MIA,1972
"Jun
2021",447.79,PHX,MIA,1972
"Jul
2021",512.29,PHX,MIA,1972
"Jul
2021",630.58,PHX,MIA,1972
"Aug
2021",447.79,PHX,MIA,1972
"Aug
2021",415.58,PHX,MIA,1972
year,price,,,
"Nov
2020",117.19,PHX,MSP,1276
"Nov
2020",108.19,PHX,MSP,1276
"Nov
2020",74.2,PHX,MSP,1276
"Dec
2020",74.2,PHX,MSP,1276
"Jan
2021",58.38,PHX,MSP,1276
"Jan
2021",52.89,PHX,MSP,1276
"Feb
2021",91.29,PHX,MSP,1276
"Mar
2021",85.18,PHX,MSP,1276
"Apr
2021",71.8,PHX,MSP,1276
"Apr
2021",242.8,PHX,MSP,1276
"May
2021",102.8,PHX,MSP,1276
"May
2021",218.61,PHX,MSP,1276
"Jun
2021",303.22,PHX,MSP,1276
"Jun
2021",344.71,PHX,MSP,1276
"Jul
2021",351.03,PHX,MSP,1276
"Jul
2021",329.53,PHX,MSP,1276
"Jul
2021",450.17,PHX,MSP,1276
"Aug
2021",132.8,PHX,MSP,1276
year,price,,,
"Nov
2020",74.58,PHX,ORD,1440
"Dec
2020",113.38,PHX,ORD,1440
"Dec
2020",88.68,PHX,ORD,1440
"Jan
2021",147.2,PHX,ORD,1440
"Jan
2021",50.38,PHX,ORD,1440
"Jan
2021",180.2,PHX,ORD,1440
"Feb
2021",73.89,PHX,ORD,1440
"Mar
2021",166.79,PHX,ORD,1440
"Mar
2021",161.91,PHX,ORD,1440
"Apr
2021",77.46,PHX,ORD,1440
"May
2021",135.33,PHX,ORD,1440
"May
2021",203.78,PHX,ORD,1440
"Jun
2021",259.97,PHX,ORD,1440
"Jun
2021",266.89,PHX,ORD,1440
"Jun
2021",226.82,PHX,ORD,1440
"Jul
2021",217.71,PHX,ORD,1440
"Aug
2021",299.98,PHX,ORD,1440
"Aug
2021",178.08,PHX,ORD,1440
"Sep
2021",219.98,PHX,ORD,1440
year,price,,,
"Nov
2020",262.2,PHX,PHL,2075
"Nov
2020",238.76,PHX,PHL,2075
"Nov
2020",163.55,PHX,PHL,2075
"Dec
2020",140.14,PHX,PHL,2075
"Dec
2020",148.35,PHX,PHL,2075
"Jan
2021",221.38,PHX,PHL,2075
"Feb
2021",90.35,PHX,PHL,2075
"Mar
2021",365.79,PHX,PHL,2075
"Mar
2021",217.2,PHX,PHL,2075
"Apr
2021",217.2,PHX,PHL,2075
"May
2021",117.38,PHX,PHL,2075
"May
2021",270.47,PHX,PHL,2075
"Jun
2021",394.06,PHX,PHL,2075
"Jun
2021",387.73,PHX,PHL,2075
"Jun
2021",480.06,PHX,PHL,2075
"Jul
2021",433.88,PHX,PHL,2075
"Jul
2021",398.43,PHX,PHL,2075
"Aug
2021",320.72,PHX,PHL,2075
"Aug
2021",294.83,PHX,PHL,2075
year,price,,,
"Dec
2020",68.2,PHX,SAN,304
"Dec
2020",148.3,PHX,SAN,304
