year,price,origin,destination,distance
"Dec
2020",50.38,IAH,ORD,925
"Jan
2021",50.38,IAH,ORD,925
"Jan
2021",40.42,IAH,ORD,925
"Feb
2021",83.59,IAH,ORD,925
"Feb
2021",50.38,IAH,ORD,925
"Mar
2021",49.79,IAH,ORD,925
"Mar
2021",59.99,IAH,ORD,925
"Mar
2021",110.98,IAH,ORD,925
"Apr
2021",59.99,IAH,ORD,925
"Apr
2021",104.78,IAH,ORD,925
"May
2021",68.79,IAH,ORD,925
"May
2021",194.58,IAH,ORD,925
"Jun
2021",198.95,IAH,ORD,925
"Jun
2021",160.78,IAH,ORD,925
"Jun
2021",262.36,IAH,ORD,925
"Jul
2021",185.56,IAH,ORD,925
"Jul
2021",323.27,IAH,ORD,925
"Aug
2021",255.94,IAH,ORD,925
"Aug
2021",141.05,IAH,ORD,925
"Aug
2021",252.36,IAH,ORD,925
"Sep
2021",180.78,IAH,ORD,925
"Oct
2021",87.79,IAH,ORD,925
year,price,origin,destination,distance
"Oct
2020",119.16,IAH,PHL,1325
"Nov
2020",147.38,IAH,PHL,1325
"Nov
2020",161.96,IAH,PHL,1325
"Dec
2020",167.38,IAH,PHL,1325
"Jan
2021",152.2,IAH,PHL,1325
"Jan
2021",98.76,IAH,PHL,1325
"Feb
2021",102.36,IAH,PHL,1325
"Feb
2021",290.72,IAH,PHL,1325
"Mar
2021",88.39,IAH,PHL,1325
"Apr
2021",99.39,IAH,PHL,1325
"Apr
2021",83.39,IAH,PHL,1325
"May
2021",101.39,IAH,PHL,1325
"May
2021",143.38,IAH,PHL,1325
"May
2021",230.37,IAH,PHL,1325
"Jun
2021",207.94,IAH,PHL,1325
"Jul
2021",225.12,IAH,PHL,1325
"Jul
2021",238.7,IAH,PHL,1325
"Aug
2021",218.32,IAH,PHL,1325
"Aug
2021",135.24,IAH,PHL,1325
year,price,origin,destination,distance
"Oct
2020",287.2,IAH,PHX,1009
"Nov
2020",197.53,IAH,PHX,1009
"Dec
2020",127.2,IAH,PHX,1009
"Dec
2020",291.16,IAH,PHX,1009
"Dec
2020",241.78,IAH,PHX,1009
"Jan
2021",82.2,IAH,PHX,1009
"Feb
2021",82.2,IAH,PHX,1009
"Feb
2021",102.2,IAH,PHX,1009
"Mar
2021",141.38,IAH,PHX,1009
"Mar
2021",200.72,IAH,PHX,1009
"Mar
2021",288.81,IAH,PHX,1009
"Apr
2021",324.72,IAH,PHX,1009
"Apr
2021",323.21,IAH,PHX,1009
"Apr
2021",344.71,IAH,PHX,1009
"Apr
2021",274.01,IAH,PHX,1009
"May
2021",323.21,IAH,PHX,1009
"May
2021",323.21,IAH,PHX,1009
"Jun
2021",344.71,IAH,PHX,1009
"Jul
2021",351.03,IAH,PHX,1009
"Aug
2021",329.58,IAH,PHX,1009
"Aug
2021",329.53,IAH,PHX,1009
year,price,origin,destination,distance
"Nov
2020",112.18,IAH,SAN,1303
"Nov
2020",112.18,IAH,SAN,1303
"Dec
2020",172.78,IAH,SAN,1303
"Dec
2020",222.76,IAH,SAN,1303
"Jan
2021",112.18,IAH,SAN,1303
"Jan
2021",113.86,IAH,SAN,1303
"Feb
2021",125.07,IAH,SAN,1303
"Mar
2021",176.37,IAH,SAN,1303
"Apr
2021",82.59,IAH,SAN,1303
"Apr
2021",166.78,IAH,SAN,1303
"May
2021",259.86,IAH,SAN,1303
"May
2021",122.78,IAH,SAN,1303
"Jun
2021",187.5,IAH,SAN,1303
"Jun
2021",390.33,IAH,SAN,1303
"Jun
2021",317.37,IAH,SAN,1303
"Jul
2021",329.06,IAH,SAN,1303
"Aug
2021",310.8,IAH,SAN,1303
"Aug
2021",273.84,IAH,SAN,1303
year,price,origin,destination,distance
"Dec
2020",257.2,IAH,SEA,1874
"Dec
2020",616.18,IAH,SEA,1874
"Jan
2021",257.2,IAH,SEA,1874
"May
2021",76.78,IAH,SEA,1874
"May
2021",76.78,IAH,SEA,1874
"May
2021",387.2,IAH,SEA,1874
"Jun
2021",213.28,IAH,SEA,1874
"Jun
2021",200.56,IAH,SEA,1874
"Jun
2021",216.86,IAH,SEA,1874
"Jun
2021",230.86,IAH,SEA,1874
"Jun
2021",281.08,IAH,SEA,1874
"Jul
2021",244.36,IAH,SEA,1874
"Jul
2021",244.36,IAH,SEA,1874
"Jul
2021",244.36,IAH,SEA,1874
"Jul
2021",244.36,IAH,SEA,1874
"Aug
2021",244.36,IAH,SEA,1874
"Aug
2021",244.36,IAH,SEA,1874
"Aug
2021",320.36,IAH,SEA,1874
"Aug
2021",383.88,IAH,SEA,1874
year,price,origin,destination,distance
"Nov
2020",347.2,IAH,SFO,1635
"Dec
2020",257.2,IAH,SFO,1635
"Dec
2020",302.2,IAH,SFO,1635
"Jan
2021",162.2,IAH,SFO,1635
"Jan
2021",344.2,IAH,SFO,1635
"Jan
2021",185.24,IAH,SFO,1635
"Feb
2021",318.97,IAH,SFO,1635
"Mar
2021",421.47,IAH,SFO,1635
"Mar
2021",389.22,IAH,SFO,1635
"Mar
2021",185.24,IAH,SFO,1635
"Apr
2021",252.68,IAH,SFO,1635
"May
2021",325.9,IAH,SFO,1635
"May
2021",220.4,IAH,SFO,1635
"Jun
2021",358.6,IAH,SFO,1635
"Jul
2021",375.97,IAH,SFO,1635
"Jul
2021",534.59,IAH,SFO,1635
"Aug
2021",329.17,IAH,SFO,1635
"Sep
2021",394.59,IAH,SFO,1635
"Sep
2021",382.39,IAH,SFO,1635
year,price,origin,destination,distance
"Nov
2020",192.2,IAH,SLC,1195
"Nov
2020",322.2,IAH,SLC,1195
"Dec
2020",192.2,IAH,SLC,1195
"Dec
2020",287.2,IAH,SLC,1195
"Jan
2021",200.2,IAH,SLC,1195
"Jan
2021",192.2,IAH,SLC,1195
"Feb
2021",152.99,IAH,SLC,1195
"Feb
2021",250.2,IAH,SLC,1195
"Mar
2021",147.99,IAH,SLC,1195
"Apr
2021",152.99,IAH,SLC,1195
"Apr
2021",152.99,IAH,SLC,1195
"May
2021",295.2,IAH,SLC,1195
"May
2021",344.73,IAH,SLC,1195
"Jun
2021",355.47,IAH,SLC,1195
"Jun
2021",344.73,IAH,SLC,1195
"Jul
2021",512.34,IAH,SLC,1195
"Jul
2021",361.79,IAH,SLC,1195
"Jul
2021",241.74,IAH,SLC,1195
"Jul
2021",361.79,IAH,SLC,1195
"Jul
2021",351.1,IAH,SLC,1195
"Aug
2021",361.84,IAH,SLC,1195
year,price,origin,destination,distance
"Sep
2009",262.7,IAH,STL,667
"Oct
2009",308.9,IAH,STL,667
"Nov
2009",341.9,IAH,STL,667
"Dec
2009",358.39,IAH,STL,667
year,price,origin,destination,distance
"Nov
2020",315.67,IAH,TPA,787
"Nov
2020",113.67,IAH,TPA,787
"Nov
2020",152.67,IAH,TPA,787
"Dec
2020",152.67,IAH,TPA,787
"Dec
2020",202.67,IAH,TPA,787
"Dec
2020",200.18,IAH,TPA,787
"Jan
2021",196.67,IAH,TPA,787
"Jan
2021",164.18,IAH,TPA,787
"Jan
2021",227.16,IAH,TPA,787
"Feb
2021",152.67,IAH,TPA,787
"Feb
2021",169.63,IAH,TPA,787
"Mar
2021",85.18,IAH,TPA,787
"Apr
2021",80,IAH,TPA,787
"May
2021",113.54,IAH,TPA,787
"Jun
2021",113.54,IAH,TPA,787
"Jun
2021",154.16,IAH,TPA,787
"Jul
2021",113.54,IAH,TPA,787
"Aug
2021",89.79,IAH,TPA,787
"Aug
2021",85.18,IAH,TPA,787
"Aug
2021",73.08,IAH,TPA,787
year,price,origin,destination,distance
"Nov
2020",116.2,JFK,ATL,760
"Nov
2020",257.7,JFK,ATL,760
"Dec
2020",109.2,JFK,ATL,760
"Dec
2020",117.7,JFK,ATL,760
"Dec
2020",230.5,JFK,ATL,760
"Dec
2020",292.7,JFK,ATL,760
year,price,origin,destination,distance
"Nov
2020",361.71,JFK,BNA,765
"Dec
2020",196.71,JFK,BNA,765
"Feb
2021",1635.21,JFK,BNA,765
"Feb
2021",701.7,JFK,BNA,765
"Mar
2021",347.5,JFK,BNA,765
"Mar
2021",641.9,JFK,BNA,765
"Apr
2021",460.89,JFK,BNA,765
"May
2021",492.89,JFK,BNA,765
"May
2021",335.69,JFK,BNA,765
"Jun
2021",490.47,JFK,BNA,765
"Jun
2021",810.1,JFK,BNA,765
"Aug
2021",687.69,JFK,BNA,765
"Aug
2021",542.89,JFK,BNA,765
"Oct
2021",452.91,JFK,BNA,765
year,price,origin,destination,distance
"Nov
2020",168.2,JFK,BOS,187
"Nov
2020",126.2,JFK,BOS,187
"Nov
2020",166.2,JFK,BOS,187
"Nov
2020",126.2,JFK,BOS,187
"Dec
2020",120.2,JFK,BOS,187
"Jan
2021",824.8,JFK,BOS,187
"Feb
2021",824.8,JFK,BOS,187
"Feb
2021",450.49,JFK,BOS,187
"Feb
2021",857.8,JFK,BOS,187
"Mar
2021",1024.8,JFK,BOS,187
"Mar
2021",727.8,JFK,BOS,187
"Apr
2021",857.8,JFK,BOS,187
"Apr
2021",1163.41,JFK,BOS,187
"Apr
2021",957.8,JFK,BOS,187
"May
2021",1083.41,JFK,BOS,187
"May
2021",1017.79,JFK,BOS,187
"Jun
2021",979,JFK,BOS,187
"Jun
2021",1037.81,JFK,BOS,187
"Jun
2021",1039.01,JFK,BOS,187
"Jun
2021",437.29,JFK,BOS,187
"Jun
2021",1073.41,JFK,BOS,187
"Jul
2021",1067.81,JFK,BOS,187
"Jul
2021",1417.81,JFK,BOS,187
"Jul
2021",692.9,JFK,BOS,187
"Aug
2021",1317.81,JFK,BOS,187
"Sep
2021",1173.5,JFK,BOS,187
year,price,origin,destination,distance
"Nov
2020",245.2,JFK,BWI,184
"Jan
2021",2884.9,JFK,BWI,184
"Feb
2021",2901.59,JFK,BWI,184
"Feb
2021",2973.68,JFK,BWI,184
year,price,origin,destination,distance
"Nov
2020",255.72,JFK,CLT,541
"Dec
2020",270.72,JFK,CLT,541
"Dec
2020",325.72,JFK,CLT,541
"Jun
2021",602.07,JFK,CLT,541
"Aug
2021",4522.9,JFK,CLT,541
year,price,origin,destination,distance
"Apr
2021",222.29,JFK,DAL,1383
"Apr
2021",311.57,JFK,DAL,1383
"Jun
2021",497.74,JFK,DAL,1383
"Jul
2021",767.99,JFK,DAL,1383
"Aug
2021",565.2,JFK,DAL,1383
"Sep
2021",218.99,JFK,DAL,1383
year,price,origin,destination,distance
"Nov
2020",203.2,JFK,DCA,213
"Nov
2020",195.2,JFK,DCA,213
"Nov
2020",231.2,JFK,DCA,213
"Nov
2020",327.22,JFK,DCA,213
"Dec
2020",359.21,JFK,DCA,213
"Dec
2020",283.22,JFK,DCA,213
"Dec
2020",217.2,JFK,DCA,213
"Dec
2020",248.21,JFK,DCA,213
year,price,origin,destination,distance
"Nov
2020",166.2,JFK,DEN,1626
"Nov
2020",326.2,JFK,DEN,1626
"Dec
2020",516.2,JFK,DEN,1626
"Feb
2021",428.2,JFK,DEN,1626
"Mar
2021",324.44,JFK,DEN,1626
"Mar
2021",364.41,JFK,DEN,1626
"May
2021",395.92,JFK,DEN,1626
"May
2021",251.97,JFK,DEN,1626
"May
2021",247.48,JFK,DEN,1626
"Jun
2021",436.19,JFK,DEN,1626
"Jun
2021",349.36,JFK,DEN,1626
"Aug
2021",566.14,JFK,DEN,1626
year,price,origin,destination,distance
"Nov
2020",78.2,JFK,DFW,1391
"Nov
2020",78.2,JFK,DFW,1391
"Dec
2020",107.2,JFK,DFW,1391
"Jun
2021",492.14,JFK,DFW,1391
"Aug
2021",569.2,JFK,DFW,1391
"Sep
2021",250.4,JFK,DFW,1391
year,price,origin,destination,distance
"Nov
2020",231.71,JFK,DTW,509
"Nov
2020",116.2,JFK,DTW,509
"Nov
2020",401.2,JFK,DTW,509
"Nov
2020",309.71,JFK,DTW,509
"Dec
2020",216.71,JFK,DTW,509
"Dec
2020",294.7,JFK,DTW,509
"Jan
2021",5524.06,JFK,DTW,509
"Jan
2021",5526.74,JFK,DTW,509
year,price,origin,destination,distance
"May
2009",282.39,JFK,EWR,21
"Oct
2009",249.4,JFK,EWR,21
"Apr
2010",421.6,JFK,EWR,21
year,price,origin,destination,distance
"Nov
2020",88.2,JFK,FLL,1069
"Nov
2020",98.2,JFK,FLL,1069
"Nov
2020",106.2,JFK,FLL,1069
"Nov
2020",73.2,JFK,FLL,1069
"Dec
2020",50.2,JFK,FLL,1069
"Dec
2020",50.2,JFK,FLL,1069
"Dec
2020",70.2,JFK,FLL,1069
"Dec
2020",178.2,JFK,FLL,1069
"Apr
2021",266.79,JFK,FLL,1069
"Oct
2021",249.2,JFK,FLL,1069
year,price,origin,destination,distance
"Feb
2009",122.2,JFK,IAD,228
"Apr
2009",128,JFK,IAD,228
"Aug
2009",186.2,JFK,IAD,228
"Sep
2009",150.2,JFK,IAD,228
"Oct
2009",201,JFK,IAD,228
"Dec
2009",197.2,JFK,IAD,228
"Jan
2010",237,JFK,IAD,228
"Apr
2010",187.4,JFK,IAD,228
"Apr
2010",142.4,JFK,IAD,228
year,price,origin,destination,distance
"Nov
2020",278.14,JFK,IAH,1417
"Dec
2020",286.2,JFK,IAH,1417
"Jun
2021",402.74,JFK,IAH,1417
"Jul
2021",497.18,JFK,IAH,1417
"Sep
2021",442.2,JFK,IAH,1417
year,price,origin,destination,distance
"Nov
2020",330.06,JFK,LAS,2248
"Nov
2020",228.7,JFK,LAS,2248
"Nov
2020",268.2,JFK,LAS,2248
"Dec
2020",228.7,JFK,LAS,2248
"Dec
2020",269.2,JFK,LAS,2248
"Dec
2020",245.7,JFK,LAS,2248
"Jan
2021",277.7,JFK,LAS,2248
"Jan
2021",245.7,JFK,LAS,2248
"Jan
2021",236.1,JFK,LAS,2248
"Jan
2021",259.7,JFK,LAS,2248
"Feb
2021",205.7,JFK,LAS,2248
"Feb
2021",225.7,JFK,LAS,2248
"Feb
2021",221.7,JFK,LAS,2248
"May
2021",493.47,JFK,LAS,2248
"Jun
2021",438.48,JFK,LAS,2248
"Jul
2021",519.09,JFK,LAS,2248
"Aug
2021",397.89,JFK,LAS,2248
"Sep
2021",357.7,JFK,LAS,2248
year,price,origin,destination,distance
"Nov
2020",263.2,JFK,LAX,2475
"Nov
2020",347.7,JFK,LAX,2475
"Nov
2020",276.2,JFK,LAX,2475
"Nov
2020",303.2,JFK,LAX,2475
"Dec
2020",185.2,JFK,LAX,2475
"Dec
2020",241.7,JFK,LAX,2475
"Dec
2020",232.2,JFK,LAX,2475
"Dec
2020",238.2,JFK,LAX,2475
"Dec
2020",367.2,JFK,LAX,2475
"Jan
2021",299.2,JFK,LAX,2475
"Jan
2021",280.6,JFK,LAX,2475
"Feb
2021",356.4,JFK,LAX,2475
"Feb
2021",335.2,JFK,LAX,2475
"Feb
2021",256.6,JFK,LAX,2475
"Apr
2021",204.19,JFK,LAX,2475
"May
2021",378.98,JFK,LAX,2475
"Jun
2021",441.59,JFK,LAX,2475
"Jun
2021",418.97,JFK,LAX,2475
"Jul
2021",362.99,JFK,LAX,2475
"Jul
2021",412.97,JFK,LAX,2475
"Jul
2021",485.57,JFK,LAX,2475
"Aug
2021",282.39,JFK,LAX,2475
"Sep
2021",261.78,JFK,LAX,2475
year,price,origin,destination,distance
"Apr
2009",257.4,JFK,LGA,11
"Mar
2010",371.8,JFK,LGA,11
"Mar
2010",351.8,JFK,LGA,11
year,price,origin,destination,distance
"Nov
2020",78.2,JFK,MCO,944
"Nov
2020",109.2,JFK,MCO,944
"Nov
2020",137.2,JFK,MCO,944
"Nov
2020",186.2,JFK,MCO,944
"Nov
2020",85.2,JFK,MCO,944
"Dec
2020",68.2,JFK,MCO,944
"Dec
2020",106.2,JFK,MCO,944
"Dec
2020",188.2,JFK,MCO,944
year,price,origin,destination,distance
"Feb
2009",264.81,JFK,MIA,1089
"Feb
2009",200.4,JFK,MIA,1089
"Mar
2009",240.4,JFK,MIA,1089
"Mar
2009",180.4,JFK,MIA,1089
"Mar
2009",195.4,JFK,MIA,1089
"Mar
2009",215.4,JFK,MIA,1089
"Apr
2009",217.3,JFK,MIA,1089
"Apr
2009",258,JFK,MIA,1089
"Apr
2009",179.2,JFK,MIA,1089
"Apr
2009",199.21,JFK,MIA,1089
"Apr
2009",189.2,JFK,MIA,1089
"May
2009",192.8,JFK,MIA,1089
"May
2009",167,JFK,MIA,1089
"May
2009",176.19,JFK,MIA,1089
"May
2009",179,JFK,MIA,1089
"Jun
2009",199.2,JFK,MIA,1089
"Jun
2009",275.3,JFK,MIA,1089
"Jun
2009",173.2,JFK,MIA,1089
"Jul
2009",208.3,JFK,MIA,1089
"Jul
2009",267.4,JFK,MIA,1089
"Jul
2009",179.2,JFK,MIA,1089
"Jul
2009",237.4,JFK,MIA,1089
"Jul
2009",199.2,JFK,MIA,1089
"Aug
2009",232,JFK,MIA,1089
"Aug
2009",195.89,JFK,MIA,1089
"Aug
2009",172,JFK,MIA,1089
"Aug
2009",340.4,JFK,MIA,1089
"Sep
2009",257.4,JFK,MIA,1089
"Sep
2009",188.3,JFK,MIA,1089
"Sep
2009",239.21,JFK,MIA,1089
"Sep
2009",229.2,JFK,MIA,1089
"Oct
2009",239.21,JFK,MIA,1089
"Oct
2009",189.8,JFK,MIA,1089
"Oct
2009",217.4,JFK,MIA,1089
"Oct
2009",199.2,JFK,MIA,1089
"Nov
2009",249.8,JFK,MIA,1089
"Nov
2009",179.2,JFK,MIA,1089
"Nov
2009",219.2,JFK,MIA,1089
"Nov
2009",199.2,JFK,MIA,1089
"Nov
2009",237.2,JFK,MIA,1089
"Dec
2009",211.9,JFK,MIA,1089
"Dec
2009",231.3,JFK,MIA,1089
"Dec
2009",224.2,JFK,MIA,1089
"Dec
2009",295.9,JFK,MIA,1089
"Dec
2009",470,JFK,MIA,1089
"Jan
2010",239.2,JFK,MIA,1089
"Jan
2010",247.6,JFK,MIA,1089
"Jan
2010",171,JFK,MIA,1089
"Jan
2010",226.3,JFK,MIA,1089
"Feb
2010",229,JFK,MIA,1089
"Feb
2010",305,JFK,MIA,1089
"Feb
2010",189,JFK,MIA,1089
"Feb
2010",229,JFK,MIA,1089
"Mar
2010",363,JFK,MIA,1089
"Mar
2010",216,JFK,MIA,1089
"Mar
2010",240.1,JFK,MIA,1089
"Mar
2010",289.1,JFK,MIA,1089
"Mar
2010",209,JFK,MIA,1089
"Apr
2010",220,JFK,MIA,1089
"Apr
2010",165.4,JFK,MIA,1089
"Apr
2010",174.6,JFK,MIA,1089
"Apr
2010",176.1,JFK,MIA,1089
year,price,origin,destination,distance
"Nov
2020",196.2,JFK,MSP,1028
"Nov
2020",297.71,JFK,MSP,1028
"Dec
2020",367.71,JFK,MSP,1028
"Mar
2021",643.39,JFK,MSP,1028
"Apr
2021",541.18,JFK,MSP,1028
"Apr
2021",359.18,JFK,MSP,1028
"May
2021",338.36,JFK,MSP,1028
"Jul
2021",658.98,JFK,MSP,1028
"Jul
2021",913.99,JFK,MSP,1028
"Jul
2021",596.57,JFK,MSP,1028
"Sep
2021",462.59,JFK,MSP,1028
year,price,origin,destination,distance
"Nov
2020",123.2,JFK,ORD,740
"Nov
2020",96.2,JFK,ORD,740
"Nov
2020",251.2,JFK,ORD,740
"Dec
2020",251.2,JFK,ORD,740
"Dec
2020",300.7,JFK,ORD,740
year,price,origin,destination,distance
"Nov
2020",185.2,JFK,PHL,94
"Dec
2020",265.2,JFK,PHL,94
"Dec
2020",834.2,JFK,PHL,94
year,price,origin,destination,distance
"Nov
2020",306.7,JFK,PHX,2153
"Dec
2020",291.2,JFK,PHX,2153
"Dec
2020",370.2,JFK,PHX,2153
"Jan
2021",237.7,JFK,PHX,2153
"Jan
2021",237.7,JFK,PHX,2153
"Feb
2021",237.7,JFK,PHX,2153
"Mar
2021",451.7,JFK,PHX,2153
"Mar
2021",270.91,JFK,PHX,2153
"Apr
2021",208.28,JFK,PHX,2153
"May
2021",454.17,JFK,PHX,2153
"Jul
2021",520.1,JFK,PHX,2153
year,price,origin,destination,distance
"Nov
2020",283.2,JFK,SAN,2446
"Nov
2020",349.92,JFK,SAN,2446
"Jan
2021",318.2,JFK,SAN,2446
"Jan
2021",275.2,JFK,SAN,2446
"Feb
2021",227.29,JFK,SAN,2446
"Feb
2021",331.4,JFK,SAN,2446
"Mar
2021",312.98,JFK,SAN,2446
"Mar
2021",255.2,JFK,SAN,2446
"Apr
2021",277.77,JFK,SAN,2446
"Apr
2021",303.4,JFK,SAN,2446
"May
2021",173.59,JFK,SAN,2446
"Jun
2021",316.79,JFK,SAN,2446
"Jul
2021",596.81,JFK,SAN,2446
"Aug
2021",531.25,JFK,SAN,2446
year,price,origin,destination,distance
"Nov
2020",428.7,JFK,SEA,2421
"Dec
2020",684.7,JFK,SEA,2421
"Dec
2020",228.2,JFK,SEA,2421
"Dec
2020",389.7,JFK,SEA,2421
"Jan
2021",516.2,JFK,SEA,2421
"Jan
2021",286.7,JFK,SEA,2421
"Feb
2021",1679.4,JFK,SEA,2421
"Mar
2021",314.6,JFK,SEA,2421
"Apr
2021",215.88,JFK,SEA,2421
"Apr
2021",437.58,JFK,SEA,2421
"Jun
2021",244.8,JFK,SEA,2421
"Jun
2021",216.8,JFK,SEA,2421
"Jul
2021",396.79,JFK,SEA,2421
"Jul
2021",496.8,JFK,SEA,2421
"Aug
2021",671.87,JFK,SEA,2421
"Sep
2021",379.87,JFK,SEA,2421
year,price,origin,destination,distance
"Nov
2020",281.2,JFK,SFO,2586
"Dec
2020",487.2,JFK,SFO,2586
"Dec
2020",496.2,JFK,SFO,2586
"Dec
2020",338.7,JFK,SFO,2586
"Jan
2021",281.7,JFK,SFO,2586
"Feb
2021",227.7,JFK,SFO,2586
"Mar
2021",247.6,JFK,SFO,2586
"Mar
2021",233.7,JFK,SFO,2586
"Apr
2021",216.8,JFK,SFO,2586
"May
2021",269.6,JFK,SFO,2586
"Jun
2021",599.2,JFK,SFO,2586
"Jun
2021",271.8,JFK,SFO,2586
"Jul
2021",646.81,JFK,SFO,2586
"Jul
2021",753.6,JFK,SFO,2586
"Jul
2021",338.81,JFK,SFO,2586
"Aug
2021",643.61,JFK,SFO,2586
"Sep
2021",333.2,JFK,SFO,2586
"Sep
2021",279.59,JFK,SFO,2586
"Oct
2021",186.8,JFK,SFO,2586
year,price,origin,destination,distance
"Nov
2020",295.7,JFK,SLC,1989
"Nov
2020",344.71,JFK,SLC,1989
"Dec
2020",334.7,JFK,SLC,1989
"Jan
2021",478.2,JFK,SLC,1989
"Feb
2021",695.4,JFK,SLC,1989
"Mar
2021",359.23,JFK,SLC,1989
"Mar
2021",321.4,JFK,SLC,1989
"Mar
2021",310.4,JFK,SLC,1989
"Mar
2021",308.4,JFK,SLC,1989
"Apr
2021",234.24,JFK,SLC,1989
"May
2021",254.4,JFK,SLC,1989
"May
2021",430.4,JFK,SLC,1989
"Jun
2021",370.39,JFK,SLC,1989
"Jun
2021",510.39,JFK,SLC,1989
"Jun
2021",1014.41,JFK,SLC,1989
"Jul
2021",694,JFK,SLC,1989
"Jul
2021",684,JFK,SLC,1989
"Jul
2021",642.39,JFK,SLC,1989
"Aug
2021",744,JFK,SLC,1989
"Aug
2021",512.4,JFK,SLC,1989
"Aug
2021",582.41,JFK,SLC,1989
"Oct
2021",298.39,JFK,SLC,1989
year,price,origin,destination,distance
"Nov
2020",523,JFK,STL,892
"Nov
2020",868,JFK,STL,892
"Nov
2020",703,JFK,STL,892
"Dec
2020",450.7,JFK,STL,892
"Dec
2020",770.31,JFK,STL,892
"Dec
2020",1352.1,JFK,STL,892
"Jan
2021",562.4,JFK,STL,892
"Feb
2021",558.2,JFK,STL,892
"Feb
2021",537.04,JFK,STL,892
"Feb
2021",587.39,JFK,STL,892
"Apr
2021",422.39,JFK,STL,892
"Apr
2021",470.39,JFK,STL,892
"May
2021",442.39,JFK,STL,892
"May
2021",400.66,JFK,STL,892
"Jun
2021",442.4,JFK,STL,892
"Aug
2021",430.59,JFK,STL,892
"Sep
2021",410.59,JFK,STL,892
year,price,origin,destination,distance
"Nov
2020",92.2,JFK,TPA,892
"Nov
2020",152.2,JFK,TPA,892
"Nov
2020",123.2,JFK,TPA,892
"Nov
2020",96.2,JFK,TPA,892
"Dec
2020",60.2,JFK,TPA,892
"Dec
2020",98.2,JFK,TPA,892
"Dec
2020",136.7,JFK,TPA,892
"Dec
2020",160.7,JFK,TPA,892
"May
2021",253.57,JFK,TPA,892
"Jul
2021",429.36,JFK,TPA,892
"Sep
2021",361.18,JFK,TPA,892
year,price,origin,destination,distance
"Nov
2020",190.2,MIA,ATL,594
"Nov
2020",607.2,MIA,ATL,594
"Nov
2020",216.7,MIA,ATL,594
"Dec
2020",57.2,MIA,ATL,594
"Dec
2020",138.2,MIA,ATL,594
"Dec
2020",5101.8,MIA,ATL,594
"Jan
2021",37.2,MIA,ATL,594
"Feb
2021",232.61,MIA,ATL,594
"Feb
2021",126.2,MIA,ATL,594
"Mar
2021",94.39,MIA,ATL,594
"Mar
2021",65.79,MIA,ATL,594
"Apr
2021",127.8,MIA,ATL,594
"Apr
2021",115.2,MIA,ATL,594
"May
2021",176.81,MIA,ATL,594
"May
2021",198.81,MIA,ATL,594
"May
2021",65.79,MIA,ATL,594
"May
2021",148.8,MIA,ATL,594
"May
2021",219.81,MIA,ATL,594
"Jun
2021",119.97,MIA,ATL,594
"Jun
2021",166.81,MIA,ATL,594
"Jun
2021",129.97,MIA,ATL,594
"Jul
2021",129.97,MIA,ATL,594
"Jul
2021",199.97,MIA,ATL,594
"Aug
2021",189.99,MIA,ATL,594
"Aug
2021",169.99,MIA,ATL,594
"Aug
2021",150,MIA,ATL,594
"Aug
2021",150,MIA,ATL,594
year,price,origin,destination,distance
"Oct
2020",182.2,MIA,BNA,806
"Nov
2020",302.2,MIA,BNA,806
"Nov
2020",322.2,MIA,BNA,806
"Dec
2020",225.4,MIA,BNA,806
"Dec
2020",222.2,MIA,BNA,806
"Dec
2020",295.2,MIA,BNA,806
"Sep
2021",447.84,MIA,BNA,806
"Oct
2021",201.36,MIA,BNA,806
"Oct
2021",244.35,MIA,BNA,806
"Oct
2021",244.35,MIA,BNA,806
year,price,origin,destination,distance
"Dec
2020",536.2,MIA,BOS,1258
"Jan
2021",206.2,MIA,BOS,1258
"Feb
2021",45.8,MIA,BOS,1258
"Feb
2021",86.8,MIA,BOS,1258
"Mar
2021",245.31,MIA,BOS,1258
"Mar
2021",1759.44,MIA,BOS,1258
"Apr
2021",1780.05,MIA,BOS,1258
"Apr
2021",223.32,MIA,BOS,1258
"May
2021",285.31,MIA,BOS,1258
"May
2021",243.31,MIA,BOS,1258
"May
2021",371.31,MIA,BOS,1258
"Jun
2021",207.31,MIA,BOS,1258
"Jun
2021",263.31,MIA,BOS,1258
"Jun
2021",260.47,MIA,BOS,1258
"Jun
2021",484.52,MIA,BOS,1258
"Aug
2021",230.48,MIA,BOS,1258
"Aug
2021",200.46,MIA,BOS,1258
"Sep
2021",263.31,MIA,BOS,1258
year,price,origin,destination,distance
"Jan
2021",83.2,MIA,BWI,946
"Feb
2021",275.26,MIA,BWI,946
"Mar
2021",219.25,MIA,BWI,946
"Mar
2021",154,MIA,BWI,946
"Mar
2021",85.79,MIA,BWI,946
"Mar
2021",488.01,MIA,BWI,946
"Apr
2021",262.81,MIA,BWI,946
"Apr
2021",262.81,MIA,BWI,946
"May
2021",327.81,MIA,BWI,946
"May
2021",327.81,MIA,BWI,946
"Jun
2021",262.81,MIA,BWI,946
"Jun
2021",206.8,MIA,BWI,946
"Jun
2021",209.96,MIA,BWI,946
"Jun
2021",348.81,MIA,BWI,946
"Jun
2021",239.96,MIA,BWI,946
"Jul
2021",209.96,MIA,BWI,946
"Aug
2021",269.99,MIA,BWI,946
"Aug
2021",280,MIA,BWI,946
